account_id,customer_id,product_type,open_date,status
3991,2974,Chequing,2018-12-06,Open
3992,2974,Chequing,2018-12-10,Open
3993,2975,Loan,2018-05-20,Closed
3994,2976,Savings,2018-06-23,Open
3995,2977,Mortgage,2018-03-24,Closed
3996,2978,Mortgage,2018-06-29,Dormant
3997,2978,CreditCard,2018-09-01,Open
3998,2978,Mortgage,2018-05-30,Open
3999,2979,Loan,2018-11-12,Dormant
4000,2980,Loan,2018-06-02,Open
4001,2981,Mortgage,2018-06-04,Open
4002,2981,Chequing,2018-09-02,Open
4003,2982,Chequing,2020-01-13,Closed
4004,2982,Savings,2019-12-08,Dormant
4005,2983,Chequing,2018-11-24,Dormant
4006,2984,Mortgage,2018-01-27,Closed
4007,2984,Mortgage,2018-03-29,Dormant
4008,2985,Chequing,2018-07-16,Closed
4009,2986,Mortgage,2018-06-03,Closed
4010,2986,Chequing,2018-04-21,Open
4011,2986,Chequing,2018-01-15,Open
4012,2987,Mortgage,2018-03-12,Open
4013,2988,Chequing,2018-09-16,Closed
4014,2989,Loan,2017-12-01,Open
4015,2990,Chequing,2018-08-10,Open
4016,2990,Savings,2018-09-06,Closed
4017,2991,Savings,2018-12-21,Open
4018,2992,Chequing,2017-12-20,Closed
4019,2993,CreditCard,2018-09-16,Open
4020,2994,Chequing,2018-12-30,Open
4021,2994,Mortgage,2019-03-14,Open
4022,2995,CreditCard,2018-02-28,Closed
4023,2995,Savings,2018-01-30,Dormant
4024,2996,Chequing,2018-09-22,Open
4025,2997,CreditCard,2018-02-24,Open
4026,2998,Mortgage,2018-07-22,Open
4027,2998,Mortgage,2018-06-21,Dormant
4028,2999,Savings,2017-11-12,Closed
4029,3000,Loan,2020-03-15,Open
