session_id,customer_id,device_type,start_ts,duration_s,events_count,conv_flag
22175,1116,iOS,2025-07-15 20:55:38.652040,98,37,0
22176,1116,iOS,2025-06-01 21:55:38.652040,1249,16,0
22177,1116,Android,2025-05-26 22:55:38.652040,1147,31,0
22178,1116,Android,2025-07-13 14:55:38.652040,184,13,0
22179,1116,Android,2025-08-11 03:55:38.652040,1027,43,0
22180,1116,Android,2025-05-20 02:55:38.652040,169,15,0
22181,1116,iOS,2025-07-09 05:55:38.652040,719,13,0
22182,1116,Web,2025-08-04 07:55:38.652040,1749,23,0
22183,1116,iOS,2025-06-26 20:55:38.652040,1639,17,0
22184,1116,Android,2025-07-05 08:55:38.652040,892,30,0
22185,1116,Android,2025-07-28 17:55:38.652040,479,7,0
22186,1116,iOS,2025-08-09 02:55:38.652040,899,9,0
22187,1117,Android,2025-06-26 21:55:38.652040,1205,17,0
22188,1117,iOS,2025-07-20 21:55:38.652040,882,46,1
22189,1117,Android,2025-06-12 12:55:38.652040,1355,25,0
22190,1117,Android,2025-06-27 06:55:38.652040,1331,35,1
22191,1117,Android,2025-05-25 18:55:38.652040,1655,35,0
22192,1117,Android,2025-06-21 14:55:38.652040,501,26,0
22193,1117,iOS,2025-08-07 21:55:38.652040,383,48,0
22194,1117,Web,2025-06-21 09:55:38.652040,145,18,0
22195,1117,Android,2025-06-01 15:55:38.652040,728,26,1
22196,1117,iOS,2025-07-22 06:55:38.652040,1019,16,0
22197,1117,iOS,2025-07-13 04:55:38.652040,1340,13,1
22198,1117,iOS,2025-05-19 00:55:38.652040,385,21,0
22199,1117,Web,2025-06-04 19:55:38.652040,290,6,0
22200,1118,Web,2025-08-04 19:55:38.652040,1561,11,0
22201,1118,Web,2025-06-25 19:55:38.652040,1091,34,0
22202,1118,Web,2025-05-21 16:55:38.652040,278,35,0
22203,1118,Android,2025-06-17 19:55:38.652040,1392,35,0
22204,1118,Android,2025-08-05 09:55:38.652040,92,11,0
22205,1118,iOS,2025-07-31 05:55:38.652040,1138,35,0
22206,1118,Android,2025-07-24 05:55:38.652040,64,41,0
22207,1118,iOS,2025-08-02 06:55:38.652040,926,7,0
22208,1118,Android,2025-06-23 13:55:38.652040,423,26,0
22209,1118,iOS,2025-07-28 12:55:38.652040,225,28,1
22210,1118,iOS,2025-07-05 20:55:38.652040,411,42,0
22211,1118,iOS,2025-07-10 10:55:38.652040,418,49,0
22212,1119,Web,2025-05-30 09:55:38.652040,45,43,0
22213,1119,Android,2025-05-31 13:55:38.652040,596,25,0
22214,1119,Android,2025-07-16 04:55:38.652040,1391,23,1
22215,1119,Android,2025-06-25 09:55:38.652040,1022,18,0
22216,1119,iOS,2025-05-31 09:55:38.652040,1292,18,0
22217,1119,Web,2025-08-08 08:55:38.652040,428,10,0
22218,1119,iOS,2025-06-11 14:55:38.652040,651,28,0
22219,1119,Android,2025-07-21 00:55:38.652040,1064,26,1
22220,1119,iOS,2025-08-07 09:55:38.652040,1639,8,0
22221,1119,Web,2025-05-29 03:55:38.652040,214,47,0
22222,1119,Web,2025-07-06 15:55:38.652040,1774,22,1
22223,1119,iOS,2025-08-16 04:55:38.652040,443,4,0
22224,1119,Web,2025-07-19 08:55:38.652040,1047,41,0
22225,1119,iOS,2025-07-09 08:55:38.652040,918,37,0
22226,1119,Android,2025-06-05 01:55:38.652040,953,33,0
22227,1119,iOS,2025-06-07 02:55:38.652040,1230,40,0
22228,1119,Android,2025-06-25 12:55:38.652040,315,39,0
22229,1119,Web,2025-06-21 13:55:38.652040,1569,10,0
22230,1120,iOS,2025-06-26 04:55:38.652040,382,32,0
22231,1120,iOS,2025-06-28 07:55:38.652040,976,12,0
22232,1120,iOS,2025-06-25 05:55:38.652040,121,5,0
22233,1120,iOS,2025-08-03 19:55:38.652040,1362,36,0
22234,1120,iOS,2025-07-20 06:55:38.652040,267,10,0
22235,1120,Android,2025-06-27 22:55:38.652040,222,23,0
22236,1120,Web,2025-08-15 05:55:38.652040,1704,46,0
22237,1120,iOS,2025-06-07 12:55:38.652040,1065,19,0
22238,1120,Android,2025-06-24 23:55:38.652040,1195,9,0
22239,1120,iOS,2025-07-28 13:55:38.652040,993,30,1
22240,1120,iOS,2025-07-24 09:55:38.652040,360,20,0
22241,1120,iOS,2025-08-01 13:55:38.652040,534,16,1
22242,1120,iOS,2025-08-10 10:55:38.652040,709,6,0
22243,1120,Web,2025-06-04 19:55:38.652040,1395,36,1
22244,1120,iOS,2025-07-29 10:55:38.652040,1060,18,0
22245,1120,Android,2025-08-05 07:55:38.652040,996,49,0
22246,1120,Android,2025-06-14 09:55:38.652040,1024,4,1
22247,1120,Android,2025-05-27 21:55:38.652040,827,13,0
22248,1120,Android,2025-06-24 04:55:38.652040,1583,15,0
22249,1120,Web,2025-08-08 23:55:38.652040,915,4,0
22250,1120,iOS,2025-06-24 11:55:38.652040,1354,5,0
22251,1121,Android,2025-06-27 02:55:38.652040,487,39,0
22252,1121,iOS,2025-07-27 16:55:38.652040,127,36,1
22253,1121,iOS,2025-06-23 17:55:38.652040,84,45,1
22254,1121,iOS,2025-07-16 14:55:38.652040,124,34,0
22255,1121,Web,2025-08-01 10:55:38.652040,547,43,0
22256,1121,iOS,2025-06-19 18:55:38.652040,85,41,1
22257,1121,iOS,2025-06-24 04:55:38.652040,971,4,0
22258,1121,Web,2025-07-04 10:55:38.652040,886,27,0
22259,1121,Android,2025-05-21 04:55:38.652040,989,7,1
22260,1121,iOS,2025-06-26 14:55:38.652040,1130,4,0
22261,1121,iOS,2025-06-28 06:55:38.652040,684,15,0
22262,1121,Android,2025-07-19 11:55:38.652040,1243,3,0
22263,1121,Android,2025-07-10 20:55:38.652040,363,10,0
22264,1121,Android,2025-06-30 14:55:38.652040,1706,29,0
22265,1121,iOS,2025-06-24 06:55:38.652040,828,12,1
22266,1121,Web,2025-06-08 01:55:38.652040,1435,18,0
22267,1121,iOS,2025-05-31 10:55:38.652040,1720,25,0
22268,1121,Android,2025-06-24 04:55:38.652040,1708,31,0
22269,1121,Android,2025-06-21 09:55:38.652040,477,30,0
22270,1122,Web,2025-06-30 13:55:38.652040,662,46,0
22271,1122,Web,2025-06-21 20:55:38.652040,1532,28,0
22272,1122,iOS,2025-06-08 03:55:38.652040,786,39,0
22273,1122,Web,2025-06-09 06:55:38.652040,1765,17,0
22274,1122,Web,2025-07-12 12:55:38.652040,467,13,0
22275,1122,Web,2025-08-01 02:55:38.652040,92,15,1
22276,1122,Web,2025-08-09 19:55:38.652040,67,48,0
22277,1122,iOS,2025-05-27 20:55:38.652040,919,31,0
22278,1122,iOS,2025-06-01 08:55:38.652040,605,21,1
22279,1122,Android,2025-06-12 05:55:38.652040,1474,14,0
22280,1122,iOS,2025-06-07 21:55:38.652040,1284,3,0
22281,1122,Android,2025-07-03 23:55:38.652040,951,39,0
22282,1122,Web,2025-07-12 16:55:38.652040,1375,15,0
22283,1122,Web,2025-07-13 20:55:38.652040,1520,14,0
22284,1123,Android,2025-07-29 11:55:38.652040,1786,20,0
22285,1123,Android,2025-07-13 04:55:38.652040,616,11,1
22286,1123,Web,2025-05-22 23:55:38.652040,1183,36,1
22287,1123,Web,2025-06-11 00:55:38.652040,238,46,1
22288,1123,iOS,2025-08-15 17:55:38.652040,89,27,0
22289,1123,Web,2025-08-14 17:55:38.652040,794,33,0
22290,1123,Web,2025-07-26 02:55:38.652040,1067,14,0
22291,1123,Web,2025-06-08 02:55:38.652040,799,13,0
22292,1123,Web,2025-06-30 17:55:38.652040,1486,14,0
22293,1123,iOS,2025-06-17 10:55:38.652040,1298,35,1
22294,1123,iOS,2025-05-19 11:55:38.652040,1359,27,1
22295,1123,Web,2025-06-11 21:55:38.652040,1294,41,0
22296,1123,iOS,2025-08-05 12:55:38.652040,925,17,0
22297,1123,Web,2025-06-22 05:55:38.652040,1116,24,0
22298,1123,Web,2025-06-17 05:55:38.652040,73,15,0
22299,1123,Android,2025-06-25 10:55:38.652040,777,3,0
22300,1123,iOS,2025-06-03 14:55:38.652040,461,7,0
22301,1123,Android,2025-06-06 06:55:38.652040,692,29,1
22302,1123,Web,2025-08-12 16:55:38.652040,1294,8,0
22303,1123,iOS,2025-06-03 17:55:38.652040,943,42,0
22304,1123,iOS,2025-08-15 15:55:38.652040,255,25,0
22305,1123,Android,2025-08-06 09:55:38.652040,596,48,0
22306,1123,Web,2025-07-18 06:55:38.652040,944,11,0
22307,1123,Android,2025-06-03 05:55:38.652040,36,13,0
22308,1123,iOS,2025-06-15 12:55:38.652040,1424,42,0
22309,1124,iOS,2025-08-01 16:55:38.652040,569,25,0
22310,1124,Web,2025-08-07 07:55:38.652040,1738,28,0
22311,1124,iOS,2025-06-17 02:55:38.652040,324,37,1
22312,1124,Web,2025-07-15 07:55:38.652040,901,5,0
22313,1124,Web,2025-07-13 02:55:38.652040,1105,9,0
22314,1124,Web,2025-08-12 21:55:38.652040,628,30,0
22315,1124,Web,2025-05-21 15:55:38.652040,33,32,0
22316,1124,iOS,2025-06-21 08:55:38.652040,1472,30,0
22317,1124,Web,2025-06-03 15:55:38.652040,1186,41,0
22318,1124,Web,2025-07-23 15:55:38.652040,1416,43,0
22319,1124,Android,2025-07-03 04:55:38.652040,290,20,0
22320,1124,Web,2025-08-16 04:55:38.652040,1612,41,0
22321,1124,Web,2025-05-29 11:55:38.652040,1477,27,1
22322,1124,iOS,2025-07-12 12:55:38.652040,1399,3,0
22323,1124,Web,2025-06-27 12:55:38.652040,1239,42,0
22324,1125,Android,2025-05-21 17:55:38.652040,481,19,1
22325,1125,iOS,2025-07-31 00:55:38.652040,1036,25,0
22326,1125,Android,2025-07-07 04:55:38.652040,1515,45,0
22327,1125,iOS,2025-08-09 03:55:38.652040,1125,45,0
22328,1125,Android,2025-06-11 18:55:38.652040,1519,8,0
22329,1125,Web,2025-06-22 23:55:38.652040,223,24,0
22330,1125,Web,2025-05-21 08:55:38.652040,1423,19,0
22331,1125,Android,2025-08-02 18:55:38.652040,1224,28,0
22332,1125,Web,2025-05-30 12:55:38.652040,608,10,0
22333,1125,Android,2025-05-25 13:55:38.652040,1397,7,1
22334,1125,iOS,2025-07-04 23:55:38.652040,950,42,0
22335,1126,Android,2025-05-26 13:55:38.652040,1151,43,0
22336,1126,iOS,2025-06-19 21:55:38.652040,208,9,1
22337,1126,iOS,2025-06-16 20:55:38.652040,1358,46,0
22338,1126,Web,2025-06-05 16:55:38.652040,1365,8,0
22339,1126,Web,2025-07-31 14:55:38.652040,71,37,0
22340,1126,Web,2025-06-10 20:55:38.652040,865,14,0
22341,1126,iOS,2025-07-06 02:55:38.652040,257,40,1
22342,1126,iOS,2025-08-06 22:55:38.652040,156,16,0
22343,1126,Web,2025-06-12 10:55:38.652040,1783,41,0
22344,1126,Web,2025-08-08 12:55:38.652040,1316,46,0
22345,1126,Web,2025-06-01 01:55:38.652040,1714,22,0
22346,1126,iOS,2025-05-29 02:55:38.652040,1042,20,0
22347,1126,Web,2025-06-13 04:55:38.652040,1151,40,0
22348,1126,iOS,2025-06-27 12:55:38.652040,1442,41,0
22349,1126,Android,2025-06-04 10:55:38.652040,1383,21,0
22350,1127,Android,2025-07-13 06:55:38.652040,642,3,0
22351,1127,Web,2025-06-20 16:55:38.652040,989,43,0
22352,1127,Android,2025-05-25 11:55:38.652040,1111,20,1
22353,1127,Android,2025-07-04 15:55:38.652040,872,40,0
22354,1127,Android,2025-08-02 07:55:38.652040,1578,47,0
22355,1127,Android,2025-07-01 12:55:38.652040,1490,15,0
22356,1127,Web,2025-06-09 08:55:38.652040,295,5,0
22357,1127,Web,2025-08-05 13:55:38.652040,1117,25,0
22358,1127,Web,2025-08-02 14:55:38.652040,654,42,0
22359,1127,iOS,2025-08-10 07:55:38.652040,290,36,0
22360,1127,Web,2025-06-23 03:55:38.652040,1148,6,1
22361,1127,iOS,2025-06-27 13:55:38.652040,115,6,0
22362,1127,iOS,2025-06-30 05:55:38.652040,955,20,0
22363,1127,Android,2025-06-10 08:55:38.652040,1735,4,1
22364,1127,iOS,2025-06-25 02:55:38.652040,1179,19,0
22365,1127,Web,2025-06-17 11:55:38.652040,257,40,0
22366,1127,Android,2025-05-22 05:55:38.652040,1200,11,0
22367,1127,iOS,2025-08-03 02:55:38.652040,971,36,0
22368,1127,Android,2025-07-31 23:55:38.652040,79,27,0
22369,1127,Web,2025-07-03 13:55:38.652040,1116,47,0
22370,1127,Web,2025-07-06 03:55:38.652040,618,47,0
22371,1127,Web,2025-08-10 09:55:38.652040,1734,21,1
22372,1127,Web,2025-06-03 06:55:38.652040,714,31,0
22373,1127,Android,2025-06-27 06:55:38.652040,989,35,0
22374,1127,Web,2025-07-08 13:55:38.652040,1715,16,0
22375,1127,Android,2025-07-24 18:55:38.652040,1341,13,0
22376,1127,Web,2025-07-04 01:55:38.652040,151,47,0
22377,1128,iOS,2025-07-05 00:55:38.652040,1417,18,0
22378,1128,Web,2025-07-02 05:55:38.652040,1313,17,0
22379,1128,Android,2025-08-06 11:55:38.652040,1729,34,0
22380,1128,iOS,2025-08-11 13:55:38.652040,1143,23,0
22381,1128,Android,2025-08-02 04:55:38.652040,1345,26,0
22382,1128,iOS,2025-06-16 21:55:38.652040,481,14,0
22383,1128,Android,2025-06-07 00:55:38.652040,1756,31,0
22384,1128,Web,2025-08-02 23:55:38.652040,1298,39,1
22385,1128,Web,2025-08-15 18:55:38.652040,540,23,0
22386,1128,Web,2025-07-31 05:55:38.652040,1673,38,0
22387,1128,Android,2025-07-23 03:55:38.652040,1344,43,1
22388,1128,Web,2025-06-03 14:55:38.652040,1567,25,1
22389,1128,Web,2025-06-02 08:55:38.652040,974,16,0
22390,1128,Web,2025-06-11 17:55:38.652040,1756,38,0
22391,1128,iOS,2025-07-11 17:55:38.652040,1760,46,0
22392,1128,iOS,2025-08-03 12:55:38.652040,273,37,1
22393,1128,iOS,2025-06-05 09:55:38.652040,39,14,0
22394,1128,iOS,2025-06-29 07:55:38.652040,1256,19,0
22395,1129,iOS,2025-06-05 10:55:38.652040,629,12,0
22396,1129,Web,2025-06-15 12:55:38.652040,1600,25,0
22397,1129,iOS,2025-06-27 15:55:38.652040,128,27,1
22398,1129,Android,2025-07-30 12:55:38.652040,145,32,0
22399,1129,Web,2025-06-25 12:55:38.652040,1417,28,0
22400,1129,Android,2025-06-10 10:55:38.652040,696,32,0
22401,1129,Android,2025-07-13 02:55:38.652040,1278,3,0
22402,1129,Android,2025-07-17 15:55:38.652040,682,21,0
22403,1129,Android,2025-07-16 15:55:38.652040,1539,17,0
22404,1129,Web,2025-06-06 09:55:38.652040,1118,18,0
22405,1129,Android,2025-06-18 09:55:38.652040,1199,6,0
22406,1129,Android,2025-08-05 17:55:38.652040,311,8,0
22407,1129,iOS,2025-08-06 04:55:38.652040,89,37,0
22408,1129,Web,2025-06-07 07:55:38.652040,763,30,0
22409,1129,iOS,2025-06-05 04:55:38.652040,1696,33,0
22410,1129,iOS,2025-06-04 19:55:38.652040,433,17,0
22411,1129,iOS,2025-07-29 13:55:38.652040,310,46,0
22412,1129,iOS,2025-06-14 21:55:38.652040,174,31,0
22413,1129,Android,2025-06-12 22:55:38.652040,1301,35,0
22414,1129,Android,2025-07-21 13:55:38.652040,957,29,0
22415,1129,Android,2025-06-30 03:55:38.652040,1076,49,0
22416,1129,Android,2025-07-13 05:55:38.652040,970,23,0
22417,1129,iOS,2025-06-02 09:55:38.652040,1228,5,1
22418,1129,iOS,2025-08-09 08:55:38.652040,1700,47,0
22419,1129,Android,2025-06-23 02:55:38.652040,770,29,1
22420,1129,iOS,2025-05-29 02:55:38.652040,251,23,0
22421,1129,Android,2025-06-04 22:55:38.652040,966,40,0
22422,1130,Android,2025-08-05 11:55:38.652040,377,32,0
22423,1130,Web,2025-06-05 14:55:38.652040,904,46,0
22424,1130,Web,2025-07-02 00:55:38.652040,1602,47,0
22425,1130,iOS,2025-06-30 11:55:38.652040,1085,48,0
22426,1130,iOS,2025-07-13 08:55:38.652040,1677,33,0
22427,1130,Android,2025-06-10 04:55:38.652040,432,42,0
22428,1130,Web,2025-06-28 07:55:38.652040,724,12,0
22429,1130,Web,2025-08-14 03:55:38.652040,630,23,0
22430,1130,Web,2025-05-29 17:55:38.652040,776,45,0
22431,1130,Web,2025-06-02 11:55:38.652040,645,13,1
22432,1130,Web,2025-08-05 04:55:38.652040,1050,9,0
22433,1130,iOS,2025-07-23 07:55:38.652040,51,49,0
22434,1130,iOS,2025-08-16 18:55:38.652040,139,15,0
22435,1130,Web,2025-06-19 16:55:38.652040,1089,41,0
22436,1130,Web,2025-05-31 05:55:38.652040,431,15,0
22437,1130,Android,2025-06-06 23:55:38.652040,393,30,0
22438,1130,iOS,2025-07-04 03:55:38.652040,1602,34,1
22439,1130,iOS,2025-08-12 19:55:38.652040,1582,21,0
22440,1130,iOS,2025-08-16 04:55:38.652040,837,13,0
22441,1131,iOS,2025-06-26 13:55:38.652040,1175,26,0
22442,1131,iOS,2025-06-11 13:55:38.652040,524,12,0
22443,1131,iOS,2025-07-06 03:55:38.652040,428,26,1
22444,1131,Web,2025-05-29 18:55:38.652040,203,23,0
22445,1131,iOS,2025-07-31 03:55:38.652040,608,5,0
22446,1131,Android,2025-05-29 01:55:38.652040,1647,48,0
22447,1131,Android,2025-07-15 08:55:38.652040,1164,17,0
22448,1131,iOS,2025-07-01 09:55:38.652040,1384,18,0
22449,1131,iOS,2025-08-07 08:55:38.652040,221,7,0
22450,1131,Web,2025-06-20 22:55:38.652040,896,35,1
22451,1131,Web,2025-06-18 15:55:38.652040,1548,28,0
22452,1131,Web,2025-08-09 05:55:38.652040,1745,39,0
22453,1131,iOS,2025-06-13 09:55:38.652040,453,38,0
22454,1131,Android,2025-07-18 21:55:38.652040,1084,41,1
22455,1131,Android,2025-07-03 19:55:38.652040,304,35,0
22456,1131,Web,2025-08-01 18:55:38.652040,1482,24,0
22457,1131,iOS,2025-06-11 15:55:38.652040,38,38,1
22458,1131,Android,2025-06-16 02:55:38.652040,1793,7,0
22459,1131,Web,2025-07-15 04:55:38.652040,163,39,0
22460,1131,Web,2025-06-08 06:55:38.652040,465,41,0
22461,1131,Android,2025-06-22 23:55:38.652040,284,21,0
22462,1132,Web,2025-06-30 13:55:38.652040,493,44,0
22463,1132,iOS,2025-06-26 03:55:38.652040,641,11,1
22464,1132,Android,2025-05-27 14:55:38.652040,906,37,1
22465,1132,iOS,2025-07-08 16:55:38.652040,1717,5,0
22466,1132,Android,2025-06-17 01:55:38.652040,1169,28,0
22467,1132,Android,2025-07-01 18:55:38.652040,1533,14,0
22468,1132,iOS,2025-06-07 14:55:38.652040,1602,10,0
22469,1132,Web,2025-08-14 00:55:38.652040,1071,11,1
22470,1132,Web,2025-06-23 06:55:38.652040,413,25,0
22471,1132,iOS,2025-07-23 14:55:38.652040,1782,42,1
22472,1132,iOS,2025-07-13 16:55:38.652040,1231,41,0
22473,1132,Web,2025-06-28 13:55:38.652040,1420,14,0
22474,1132,Web,2025-05-30 00:55:38.652040,1543,10,1
22475,1132,Android,2025-06-15 09:55:38.652040,1767,23,0
22476,1132,Android,2025-07-27 14:55:38.652040,1344,10,0
22477,1132,Web,2025-07-12 17:55:38.652040,1403,17,0
22478,1132,Android,2025-07-19 11:55:38.652040,381,17,0
22479,1132,iOS,2025-07-06 04:55:38.652040,1297,47,0
22480,1132,iOS,2025-07-02 23:55:38.652040,318,17,0
22481,1132,Android,2025-07-13 02:55:38.652040,604,35,1
22482,1133,Web,2025-07-30 20:55:38.652040,1601,37,1
22483,1133,iOS,2025-05-21 18:55:38.652040,949,42,0
22484,1133,iOS,2025-05-28 05:55:38.652040,605,20,0
22485,1133,Web,2025-06-21 06:55:38.652040,949,21,0
22486,1133,Android,2025-07-01 12:55:38.652040,1110,33,0
22487,1133,Android,2025-06-20 13:55:38.652040,1733,10,0
22488,1133,Web,2025-08-10 19:55:38.652040,982,12,0
22489,1133,Web,2025-07-16 16:55:38.652040,666,24,0
22490,1133,iOS,2025-08-11 17:55:38.652040,805,19,0
22491,1133,Android,2025-05-23 11:55:38.652040,186,41,0
22492,1133,iOS,2025-05-30 19:55:38.652040,1095,39,0
22493,1133,iOS,2025-07-26 23:55:38.652040,1400,9,0
22494,1133,iOS,2025-07-29 22:55:38.652040,618,4,0
22495,1133,Android,2025-07-26 07:55:38.652040,671,15,1
22496,1133,Android,2025-07-20 15:55:38.652040,543,14,0
22497,1133,Web,2025-05-28 19:55:38.652040,1283,14,1
22498,1133,Android,2025-08-14 11:55:38.652040,1097,5,0
22499,1133,Web,2025-07-12 02:55:38.652040,1314,5,0
22500,1133,iOS,2025-08-05 03:55:38.652040,84,25,1
22501,1133,Android,2025-05-28 08:55:38.652040,1102,26,0
22502,1134,Android,2025-08-01 23:55:38.652040,658,25,0
22503,1134,Android,2025-05-21 05:55:38.652040,215,21,0
22504,1134,Android,2025-06-22 07:55:38.652040,1071,22,0
22505,1134,Web,2025-05-30 17:55:38.652040,1151,10,0
22506,1134,Android,2025-07-07 04:55:38.652040,318,27,0
22507,1134,Web,2025-06-29 21:55:38.652040,489,4,0
22508,1134,iOS,2025-07-23 13:55:38.652040,888,38,0
22509,1134,iOS,2025-07-13 09:55:38.652040,1775,43,0
22510,1134,Web,2025-06-01 17:55:38.652040,1678,17,1
22511,1134,Web,2025-06-16 13:55:38.652040,1574,19,0
22512,1134,Android,2025-07-09 05:55:38.652040,1436,36,0
22513,1134,Android,2025-08-13 23:55:38.652040,1045,26,0
22514,1134,Web,2025-06-06 20:55:38.652040,481,34,0
22515,1134,iOS,2025-08-09 14:55:38.652040,1442,29,0
22516,1134,Web,2025-06-16 21:55:38.652040,47,37,0
22517,1134,iOS,2025-08-16 09:55:38.652040,1254,15,0
22518,1134,Web,2025-05-30 11:55:38.652040,1769,23,0
22519,1134,iOS,2025-08-06 22:55:38.652040,312,49,0
22520,1134,Android,2025-06-16 13:55:38.652040,153,35,0
22521,1134,iOS,2025-08-03 06:55:38.652040,265,9,1
22522,1135,Web,2025-07-22 06:55:38.652040,688,40,1
22523,1135,iOS,2025-06-13 00:55:38.652040,1423,47,0
22524,1135,Android,2025-07-23 15:55:38.652040,1180,5,0
22525,1135,Android,2025-07-08 21:55:38.652040,1599,18,0
22526,1135,Android,2025-05-19 05:55:38.652040,1030,38,0
22527,1135,iOS,2025-07-05 07:55:38.652040,1292,3,0
22528,1135,Android,2025-06-02 10:55:38.652040,616,3,0
22529,1135,Web,2025-06-20 05:55:38.652040,453,19,0
22530,1135,iOS,2025-05-30 20:55:38.652040,1055,37,0
22531,1135,Android,2025-05-28 00:55:38.652040,249,4,0
22532,1135,Android,2025-06-05 10:55:38.652040,1044,30,0
22533,1135,Android,2025-05-28 23:55:38.652040,720,23,0
22534,1135,iOS,2025-08-16 02:55:38.652040,676,37,0
22535,1135,iOS,2025-06-23 08:55:38.652040,687,24,0
22536,1135,Android,2025-08-01 18:55:38.652040,1745,4,0
22537,1135,Android,2025-07-30 14:55:38.652040,897,23,0
22538,1135,Web,2025-07-03 15:55:38.652040,182,13,0
22539,1135,iOS,2025-08-02 01:55:38.652040,1501,33,0
22540,1135,Android,2025-06-18 22:55:38.652040,1356,26,0
22541,1136,Web,2025-07-14 18:55:38.652040,744,14,0
22542,1136,Web,2025-07-17 23:55:38.652040,992,27,0
22543,1136,Android,2025-06-28 09:55:38.652040,1527,46,0
22544,1136,Web,2025-07-16 15:55:38.652040,157,4,1
22545,1136,Web,2025-06-20 08:55:38.652040,1350,6,0
22546,1136,iOS,2025-08-13 03:55:38.652040,1597,7,0
22547,1136,Android,2025-07-30 15:55:38.652040,81,14,1
22548,1136,Web,2025-06-06 03:55:38.652040,92,44,0
22549,1136,iOS,2025-06-07 08:55:38.652040,1224,49,0
22550,1136,iOS,2025-07-21 13:55:38.652040,909,45,1
22551,1136,Android,2025-06-15 12:55:38.652040,1172,3,0
22552,1136,Android,2025-06-20 02:55:38.652040,266,27,0
22553,1136,iOS,2025-07-28 18:55:38.652040,1193,20,0
22554,1136,Android,2025-06-07 14:55:38.652040,1561,35,0
22555,1136,iOS,2025-08-06 20:55:38.652040,1698,36,0
22556,1136,Web,2025-05-26 22:55:38.652040,1040,45,1
22557,1136,iOS,2025-08-09 13:55:38.652040,674,15,0
22558,1136,Android,2025-08-01 04:55:38.652040,1300,26,0
22559,1137,Android,2025-07-23 19:55:38.652040,249,27,1
22560,1137,iOS,2025-06-24 21:55:38.652040,1222,39,0
22561,1137,Web,2025-05-21 07:55:38.652040,101,21,0
22562,1137,iOS,2025-06-27 15:55:38.652040,556,43,0
22563,1137,iOS,2025-05-23 03:55:38.652040,1597,43,1
22564,1137,Android,2025-07-21 01:55:38.652040,541,15,0
22565,1137,Android,2025-06-08 05:55:38.652040,34,37,0
22566,1137,Android,2025-05-30 14:55:38.652040,1507,19,0
22567,1137,Web,2025-08-13 20:55:38.652040,940,43,0
22568,1137,Web,2025-06-01 20:55:38.652040,388,23,0
22569,1137,iOS,2025-08-10 23:55:38.652040,1427,27,0
22570,1137,Android,2025-05-31 03:55:38.652040,30,6,0
22571,1137,iOS,2025-07-14 02:55:38.652040,484,44,0
22572,1137,iOS,2025-07-11 21:55:38.652040,747,33,0
22573,1137,Web,2025-07-26 17:55:38.652040,934,45,0
22574,1137,iOS,2025-07-02 15:55:38.652040,262,11,0
22575,1137,Web,2025-06-01 03:55:38.652040,162,49,0
22576,1138,Android,2025-07-28 05:55:38.652040,1256,49,1
22577,1138,Web,2025-06-22 12:55:38.652040,747,28,1
22578,1138,iOS,2025-07-19 11:55:38.652040,1153,4,1
22579,1138,Web,2025-07-27 09:55:38.652040,815,25,0
22580,1138,Web,2025-06-02 18:55:38.652040,1598,41,0
22581,1138,Web,2025-06-10 00:55:38.652040,1030,22,0
22582,1138,Web,2025-07-07 23:55:38.652040,1610,9,0
22583,1138,Web,2025-08-10 07:55:38.652040,752,17,0
22584,1138,Android,2025-07-15 17:55:38.652040,1197,12,0
22585,1138,Web,2025-06-21 10:55:38.652040,367,31,0
22586,1138,Android,2025-06-14 05:55:38.652040,336,23,1
22587,1138,Web,2025-05-26 20:55:38.652040,718,9,0
22588,1138,iOS,2025-07-13 19:55:38.652040,1435,40,0
22589,1138,Android,2025-06-24 18:55:38.652040,1709,19,0
22590,1138,iOS,2025-07-20 03:55:38.652040,765,22,0
22591,1138,iOS,2025-08-09 05:55:38.652040,829,42,1
22592,1138,iOS,2025-07-06 01:55:38.652040,63,15,0
